Job_ID,Job_Title,Min_YOE,Est_Salary,JD_Trans,L1,L2,L3,L4,MinL,Location,VN,Remote,W_Term,W_Term_2,W_Term_3,W_Term_4,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Combined_role,Others
1736,Data Entry Executive ( Data Annotation ),0,650,"College graduated, bachelor’s degree opening for all majors; 40 flexible working hours per week from Monday to Friday.",1,,,,1,HCM,1,0,"Fulltime,",Flexible,,,0,1,0,0,0,0,0
1732,"Fraud Management Lead - Risk Management, Shopee Xpress",3,3700,"Familiar with Python/SQL in data processing,3-5 years of relevant experience.",2,3,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1730,Data Lake Developer,3,1900,"At least 3 years experience in any following data analysis programming languages: Python, R, Java, Scalar, Spark is a must. Knowledgeable in at least any web programming languages is a big plus",2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1729,"Senior AI Engineer, Speech, AI Lab",3,3000,"At least 3 years prior experience building live speech recognition or speech synthesizer, enhancement products;",2,,,,2,HCM,1,0,Fulltime,,,,1,0,1,0,0,1,0
1728,"Senior AI Integration Engineer, Zalo",3,3000,At least 3 year of experience in the related position;,2,,,,2,HCM,1,0,Fulltime,,,,1,0,1,0,0,1,0
1727,"Technical Manager, Zalo AI",5,4500,"5+ years of experience in related industries; Experience with AI, Natural Language Processing; Speech Processing, or Machine Learning;",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1726,Associate Business Analysis ( Data Analysis ) Team Leader,3,2500,"At least 3-5 years of experience in data analytics, preferably in the financial services sector/ fintech product;",2,3,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1720,Data Analyst,0.5,1275,At least 6 months of experience in making data analyst or equivalent location in software companies,1,,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
1716,Fundamental Quantitative Researcher,NA,3500,"Recent Master’s/Ph.D. from finance, accounting, economics, or a related field. Bachelor’s degree with exceptional performance will also be considered",1,2,,,1,HN,1,0,Fulltime,,,,0,0,1,0,0,0,0
1713,Senior Data Analyst,3,1700,"3+ years of experience as a data analyst, CV to queanh.hoang@adecco.com",2,,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1711,Senior Data Engineer,NA,2200,"DatawareHousing, data structure and algorithm, ETL, ELT",2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
1710,Developer Intern,0,150,"Being a 3rd year or last year of IT or equivalent understanding, want to have a realistic learning and development environment.",0,,,,0,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
1709,Data Analyst,2,1500,Minimum working experience in 2 years in the field of data,1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
1708,Senior / Leader AI Engineer,4,5000,At least 4+ years of being the project leader in Machine learning/ Deep Learning/Computer vision/ NLP projects or technical leader for 5 to 10 outstanding projects.,2,,,,2,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
1707,Google Analytics Web Tracking Expert,1,1500,"1+ year experience in Web Analytics (preferably Google Analytics and Google Data Studio, PowerBI is a plus)",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1706,Senior Data Engineer [ Data Platform ],NA,2200,"Deep understanding of data warehouse concepts and practices.,Strong in data structures and algorithms and have a good kinh nghi?m in data analysis.",2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
1702,Data Science Executive,0,1500,"1 year of experience in market research or relevant fields, however, open for fresh graduate.",1,,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1699,"Senior Data Engineer ( Data Analyst, Python, SQL )",5,3200,"5+ years of relevant data engineering experience like Hadoop, Spark, Hive, HDFS, Pig… and ETL with large amounts of data",2,,,,2,HCM,1,0,Fulltime,,,,1,1,0,0,0,1,0
1694,Data Analyst ( SQL ),1,1500,1+ years experience using SQL in a business environment,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1688,"Associate Director, Head of BI",8,6000,"8+ years of leadership experience in analytics/data science/insights/strategy/BI,Bangkok-based, relocation provided",4,,,,4,Thailand,0,0,Fulltime,,,,0,0,0,0,1,0,0
1677,Data Engineer ( ETL Specialist ),2,2200,"At least 02 years of working experience in banking data processing or related fields in MIS,",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
1676,"Projects & Optimization Lead - Fraud, Operations",3,3300,"At least 3-5 years of working experience, preferred in consulting or ecommerce",2,3,4,,2,HCM,1,0,Fulltime,,,,0,0,0,1,0,0,0
1670,Data Engineer,4,2300,At least 4 years of experience or more about data processing and analysis,2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
1669,Data Engineer,2,1300,Have 2+ years of experience in data warehouse construction.,1,2,,,1,VN,1,0,Fulltime,,,,1,0,0,0,0,0,0
1643,"( Senior / Lead ) Data Science, Data Insight ( Zalo )",3,4000,3+ years of industry experience in developing and deploying machine learning algorithms and models.,2,3,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1642,"Senior Data Scientist, Adtima ( Zalo )",2,3000,"At least 2+ years of experience working in Big Data, Machine Learning, especially in recommendation areas, ideally in an industry-leading company;",2,,,,2,HCM,1,0,Fulltime,,,,0,0,1,0,0,0,0
1641,"Data Science Manager, Adtima ( Zalo )",7,5000,"experience in advertising area is a plus;,At least 7+ years of experience working in Big Data, Machine Learning, especially in recommendation areas, ideally in an industry-leading company;",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1640,Data Engineer,5,2700,At least 5 years of working as a data engineer,2,,,,2,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
1637,Assistant Manager - MIS & Data Analytics,1,2200,"Minimum of 1-2 years of experience in Analytic, MIS or Risk Management",1,2,4,,1,HCM,1,0,Fulltime,Hybrid,,,0,1,0,0,0,0,0
1634,Data Analyst ( Excel ),1,650,Experience at least 1 year in the equivalent position. Priority is given to working in the statistical industry,1,,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1633,"Data Engineer ( SQL, Oracle )",2,2200,Above 2 years experience working in IT industries,1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
1631,Senior DBA Engineer,3,3000,3+ Years of Hands-on Database Experience in A Similarly Challenging Position. video.,2,,,,2,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
1620,Data Operation Engineer ( Python ),1,2800,"Have experience with automation test or scraping.,Fluent with Python, have experience with Python in a previous project.",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
1612,Data Quality / Data Governance Specialist,1,1275,At least 1 year of experience in data analysis / data management / IT audit / super data management.,1,2,,,1,VN,1,0,Fulltime,,,,0,0,0,0,0,0,1
1609,Data Analyst ( Python & SQL ),NA,4000,"Prior experience in data analysis or data analyst roles, preferably in a startup environment.",1,2,,,1,Remote,1,1,Fulltime,,,,0,1,0,0,0,0,0
1603,Unity Developer Intern,0,250,"Good at Algorithm, Mathematics and Physics;,Knowledge of C# language & Unity;",0,,,,0,HCM,1,0,"Fulltime,","Part-time,",Hybrid,,0,0,0,0,0,0,1
1601,Enterprise Data Architect,7,20000,Over 7 years of experience in complex data management scenarios,2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1598,Senior Data Analyst ( Python ),5,5000,At least 5 years working experience in Data Analyst roles or related positions,2,,,,2,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
1596,Senior Data Scientist,3,4000,At least 3-7+ years of work experience in developing ML systems,2,,,,2,HCM,1,0,Fulltime,,,,0,0,1,0,0,0,0
1593,IT Intern ( Data Science | Machine Learning ),0,130,Last year students are related to Data Science,0,,,,0,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1589,Data Engineer ( Junior - Mid ),1.5,1000,"At least 1.5+ years experience with Linux OS, Bash script",1,2,,,1,HCM,1,0,Fulltime,Hybrid,,,1,0,0,0,0,0,0
1588,Optimize & Analyst Operation,1,765,"At least 01 year of experience in equivalent locations in logistics companies, Ecommerce, ...",1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
1587,UOBV 2023 Internship Programme,0,250,Final year student at Universities with GPA from 6.5 or equivalent.,0,,,,0,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1583,Business Analyst ( Property ) | Data Analyst,0,1500,"Have high competency in Excel and PowerPoint, be familiar with or willing to learn data tools: e.g. SQL, BigQuery, Data Studio, Google Analytics.",1,,,,1,HCM,1,0,Fulltime,,,,0,1,0,1,0,1,0
1579,Data Analyst ( Excel VBA ),1,1905,At least 1 year of working experience in VBA programming on Excel: Advance/Excellent ability;,1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
1578,Digital Data Analyst,2,1905,At least 7 years (expert)/5 years (senior experts)/3 years (main specialist)/2 years (experts) experience working in related positions in the field of banking and finance or information technology industry;,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1566,Data Reconciliation Intern ( Finance Operations ),0,200,"Opportunity to learn about data analysis, data management, and communication skills.,Proficient in Word, Excel;",0,,,,0,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1565,Senior MLOps Engineer,3,3500,3+ years of experience in data science and MLOps,2,,,,2,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
1564,Senior Risk Analyst / Associate Risk Manager - Fintech,NA,3000,"Strong kinh nghi?m of and experience with databases (SQL).,Proven working experience as a data analyst, or credit risk analytics.",2,4,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1558,Business Analytics,4,1700,4-6 years relevant experience,2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1555,Senior AI Engineer,3,2500,3+ years of experience in developing machine learning/data science application,2,,,,2,HCM,1,0,Fulltime,Hybrid,,,1,0,1,0,0,1,0
1553,BI Dashboard Builder,2,1800,2-4 years experience;,1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1551,( Senior ) Data Engineer,3,3000,Minimum 3 years of working experience in data engineering or JVM-based backend development.,2,,,,2,HCM,1,0,Fulltime,Hybrid,,,1,0,0,0,0,0,0
1546,Data Analyst ( Python ),NA,5000,"Skillful in data manipulation (complex join, subqueries, unions.. via SQL or dataframe library),Strong at Python programing skills is a must",1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
1533,Data Engineer,3,2500,Over 3 years of experience in the role of Data Engineering,2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
1531,Data Analyst,2,765,"At least 2 years of experience in the field of data analysis or sales., CV to ngle.hann2212@gmail.com",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1530,Data System Support,0.5,1000,"From 6 months of experience or knowledge of data, SQL, IT Support.",1,,,,1,Remote,1,1,"Fulltime,",Part-time,,,0,0,0,0,0,0,1
1529,Data Entry Clerk,0,550,"Have experience with MS Excel;,Open for entry level;",0,1,,,0,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1523,Software Engineer ( AI / ML Applied ),NA,3000,Knowledge and experience in Artificial Intelligence prompt engineering aspects on tools such as ChatGPT,1,2,,,1,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
1522,AI Prompt Engineer,NA,2500,"Proficiency in Python and experience using, prompting, fine-tuning, training AI models",1,2,,,1,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
1517,Algorithmic Trading Intern,0,200,Able to commit 20 hours a week in 6 months,0,,,,0,HCM,1,0,Fulltime,,,,0,0,1,0,0,0,0
1516,International Quant Championship,0,NA,"Teams of 1 to 4 members (must be from the same university) compete in a virtual national qualifier using the WorldQuant BRAIN platform to create ""alphas"".,Participants who perform well may be considered for research consultant, internship or full-time employment opportunities at WorldQuant;",0,1,2,,0,Remote,1,1,Fulltime,,,,0,0,0,0,0,0,1
1505,Big Data Engineer,NA,3000,"Knowledge of storage programming, dispersing data processing, large data processing (Hadoop, Spark, Elastic Search ..., knowledge of programming, data structure & algorithm",1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
1496,Data Scientist,2,1000,Proficient in Python. Practical experience with Deep Learning frameworks such as Keras/Pytorch,1,2,,,1,HCM,1,0,Fulltime,,,,0,0,1,1,0,1,0
1488,"Data Analyst ( Tableau, Excel )",1,850,1-2 years of experience. Proficient in Tableea and Excel,1,,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
1487,Data Analyst,2,3000,"2-3 years of experience in data analysis, preferably in a business or e-commerce environment",1,2,,,1,Remote,1,1,Fulltime,,,,0,1,0,0,0,0,0
1483,"Lead Data Analyst, MBI",2,2500,2+ years’ experience in Data Analytics or Business Intelligence,2,,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1482,Senior Data Analyst,NA,2200,"Strong analytical skills with numbers and data. You can transform data, apply domain kinh nghi?m, test hypotheses, detect patterns and spot critical gaps;",2,,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1481,Senior / Lead Data Scientist,5,4000,5+ years of hand-on industrial experience with Big Data and Machine Learning.,2,3,,,2,HCM,1,0,Fulltime,,,,0,0,1,0,0,0,0
1456,Data Scientist Intern,0,415,"Studying in Machine Learning, Computer Science, Electrical Engineering, Physics, Statistics, Applied Math or other quantitative fields from a reputed university.",0,,,,0,HN,1,0,Fulltime,,,,0,0,1,0,0,0,0
1455,"Foundation Studies Teacher ( Statistics and Probability, Data Analytics )",NA,2000,A recognized master’s degree relevant to the course( s ) being taught,2,,,,2,HN,1,0,Part-time,Hourly,,,0,1,0,0,0,0,0
1449,Data Scientist,1,2150,1 year as a Data Scientist,1,2,,,1,Philippines,0,0,Fulltime,,,,0,0,1,1,0,1,0
1448,Head of BI,10,10600,10+ years of experience in a business or technology field.,4,,,,4,Philippines,0,0,Fulltime,,,,0,0,0,0,1,0,0
1445,"Senior Manager, Actuarial ( Pricing )",7,4500,"At least 3-year experience in managing a small team,At least 7-year experience in life insurance industry",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1440,Junior Data Analyst,0.5,850,Priority is given to candidates who are passionate about data analysis and working experience from less than 06 months - 01 year.,1,,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1437,"Manager, Customer Services Sales & Business Analytics",NA,2800,"Experience working in automobile industry, Business analysis, and CS service",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1429,HR Data Analyst ( Taxi GSM ),1,1050,"Good at Excel (mandatory), have worked on SAP software, with at least 1 or more experience in Data Analyst;",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1428,Data Engineer [ URGENT ],3,3235,"Support visas, housing, travel, salary included in a working -time working -by -month, project, the project has an interpreter",2,,,,2,Korea,1,0,Fulltime,,,,1,0,0,0,0,0,0
1427,Azure Cloud Engineer,3,3400,"Hours: GMT+3 , Lithuania Europe, CV to ngoc.vu@reco-vn.com",2,,,,2,Remote,1,1,Fulltime,,,,1,0,1,0,0,1,0
1426,Data Architect,3,4800,"Hours: GMT+3 , Lithuania Europe, CV to ngoc.vu@reco-vn.com",2,,,,2,Remote,1,1,Fulltime,,,,0,0,0,0,0,0,1
1425,Data Engineer | Data Scientist,3,4000,"Hours: GMT+3 , Lithuania Europe, CV to ngoc.vu@reco-vn.com",2,,,,2,Remote,1,1,Fulltime,,,,1,0,1,0,0,1,0
1412,AI Intern,0,300,Basic Experience printing Calculus,0,,,,0,Da Nang,1,0,Fulltime,,,,0,0,0,0,0,0,1
1408,MIS Reporting Senior Specialist,2,1500,"At least 02 years of relevant experience on systems, reporting, statistics, database processing, life insurance operations.",2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1407,Data Operations Engineer,NA,3500,"Strong computer science data structure and algorithms,Strong experience with the Unix platform and toolset including bash, git, regex, etc.",1,2,,,1,HN,1,0,Fulltime,,,,0,0,0,1,0,0,0
1403,Machine Learning Engineer,NA,5500,"M.Sc./Ph.D. from a leading university in a Computer Science, Engineering, or related discipline., Exceptional outstanding graduates are encouraged to also apply",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
1402,Data Architect,15,7500,Have at least 15+ year of experience in IT and 5+ year of experience on Data Architect role?,2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1386,Data Analytics,3,2200,At least 03 years of experience in Data Analyst or similar role.,2,,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1382,Data Engineer,2,2000,"From 2 year of experience, Prefer international student; Ireland's AdStech Company, CV to ngoc.chu@adecco.com",1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
1381,Business Analyst Intern,0,210,A final year student or recent graduate’s degree in business or related field,0,,,,0,HN,1,0,Fulltime,,,,0,0,0,1,0,0,0
1372,AI Engineer,1,2200,"Knowledge of Machine Learning algorithms (Classification, Regression ...), Neural Network (CNN, R-CNN, SSD ...)",1,,,,1,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
1371,Senior AI Engineer,3,3000,"Knowledge of Machine Learning algorithms (Classification, Regotion ...), Neural Network (CNN, R-CNN, SSD ...), with more than 3 years of experience;",2,,,,2,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
1368,Data Analyst,5,5000,"At least 5 years of experience working with Looker/Tableau or other BI tools and extracting actionable insights to drive business decisions, CV to hak55dl@gmail.com",2,,,,2,Remote,1,1,Fulltime,,,,0,1,0,0,0,0,0
1367,Data Analyst,1,2000,"Experience in developing reports and processing large data. 1+ years of experience., Housing support",1,2,,,1,Cambodia,1,0,Fulltime,,,,0,1,0,0,0,0,0
1366,Actuarial Senior Manager,6,5000,"At least 6 years of relevant actuarial experience in a life insurance company, with experience in multiple aspects of actuarial work, with particular on financial reporting and business planning.",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1347,Planner | Performance Analyst,1,1200,"1 to 2 years Materials related experiences,Thorough kinh nghi?m of ERP/MRP",1,,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1346,Planner ( Operations ) | Performance Analyst,0,800,Fresh Graduates or less than 1 year experience.,1,,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
1336,Management Accounting Supervisor - Data Consolidation,3,2200,"At least 03 years of experience at the same position in FMCG/ MNC/ Manufacturing companies,Strong Data analysis skills (MS Power BI, SQL, etc.) is a plus",2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
1316,Research Engineer - Credit Insight,1,2200,"At least 1 year of experience in Banking/Finance industry,At least 1 year of experience in Information Technology/Computer Science industry",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,1,0,0,1,0
